x1,x2,x3,t
-7.733366,-9.802916,22.881644,6.370000
-7.944640,-10.098254,23.049363,6.380000
-8.163593,-10.386395,23.257017,6.390000
-8.388634,-10.663626,23.504772,6.400000
-8.617950,-10.925894,23.792283,6.410000
-8.849504,-11.168854,24.118597,6.420000
-9.081025,-11.387936,24.482056,6.430000
-9.310018,-11.578455,24.880215,6.440000
-9.533778,-11.735728,25.309773,6.450000
-9.749419,-11.855239,25.766520,6.460000
-9.953914,-11.932809,26.245329,6.470000
-10.144152,-11.964793,26.740180,6.480000
-10.317003,-11.948280,27.244232,6.490000
-10.469404,-11.881283,27.749950,6.500000
-10.598444,-11.762914,28.249283,6.510000
-10.701463,-11.593516,28.733887,6.520000
-10.776151,-11.374748,29.195392,6.530000
-10.820641,-11.109605,29.625687,6.540000
-10.833591,-10.802368,30.017217,6.550000
-10.814251,-10.458475,30.363260,6.560000
-10.762508,-10.084337,30.658172,6.570000
-10.678908,-9.687089,30.897579,6.580000
-10.564649,-9.274307,31.078496,6.590000
-10.421542,-8.853706,31.199379,6.600000
-10.251958,-8.432853,31.260098,6.610000
-10.058741,-8.018890,31.261841,6.620000
-9.845116,-7.618315,31.206960,6.630000
-9.614582,-7.236812,31.098784,6.640000
-9.370800,-6.879134,30.941404,6.650000
-9.117489,-6.549059,30.739448,6.660000
-8.858325,-6.249392,30.497875,6.670000
-8.596857,-5.982013,30.221784,6.680000
-8.336433,-5.747963,29.916252,6.690000
-8.080147,-5.547554,29.586208,6.700000
-7.830795,-5.380488,29.236335,6.710000
-7.590857,-5.245986,28.871010,6.720000
-7.362483,-5.142905,28.494264,6.730000
-7.147497,-5.069853,28.109773,6.740000
-6.947407,-5.025285,27.720863,6.750000
-6.763431,-5.007592,27.330527,6.760000
-6.596513,-5.015161,26.941455,6.770000
-6.447358,-5.046437,26.556066,6.780000
-6.316461,-5.099954,26.176549,6.790000
-6.204134,-5.174366,25.804891,6.800000
-6.110539,-5.268460,25.442924,6.810000
-6.035713,-5.381164,25.092348,6.820000
-5.979595,-5.511543,24.754771,6.830000
-5.942046,-5.658788,24.431734,6.840000
-5.922870,-5.822210,24.124736,6.850000
-5.921829,-6.001213,23.835258,6.860000
-5.938653,-6.195280,23.564782,6.870000
-5.973055,-6.403942,23.314807,6.880000
-6.024727,-6.626752,23.086864,6.890000
-6.093351,-6.863257,22.882527,6.900000
-6.178594,-7.112963,22.703417,6.910000
-6.280104,-7.375300,22.551207,6.920000
-6.397502,-7.649586,22.427621,6.930000
-6.530375,-7.934986,22.334427,6.940000
-6.678260,-8.230473,22.273424,6.950000
-6.840629,-8.534784,22.246419,6.960000
-7.016872,-8.846375,22.255205,6.970000
-7.206272,-9.163388,22.301517,6.980000
-7.407991,-9.483600,22.386989,6.990000
-7.621036,-9.804398,22.513088,7.000000
-7.844243,-10.122747,22.681048,7.010000
-8.076247,-10.435175,22.891780,7.020000
-8.315461,-10.737773,23.145780,7.030000
-8.560058,-11.026211,23.443022,7.040000
-8.807952,-11.295782,23.782848,7.050000
-9.056795,-11.541470,24.163853,7.060000
-9.303972,-11.758053,24.583778,7.070000
-9.546615,-11.940237,25.039414,7.080000
-9.781630,-12.082822,25.526534,7.090000
-10.005733,-12.180907,26.039853,7.100000
-10.215511,-12.230106,26.573036,7.110000
-10.407492,-12.226787,27.118763,7.120000
-10.578237,-12.168305,27.668848,7.130000
-10.724435,-12.053221,28.214429,7.140000
-10.843023,-11.881474,28.746216,7.150000
-10.931293,-11.654506,29.254788,7.160000
-10.987008,-11.375310,29.730933,7.170000
-11.008502,-11.048389,30.165990,7.180000
-10.994765,-10.679634,30.552194,7.190000
-10.945501,-10.276108,30.882973,7.200000
-10.861162,-9.845772,31.153188,7.210000
-10.742944,-9.397148,31.359292,7.220000
-10.592752,-8.938965,31.499402,7.230000
-10.413137,-8.479808,31.573272,7.240000
-10.207203,-8.027789,31.582190,7.250000
-9.978499,-7.590281,31.528798,7.260000
-9.730890,-7.173710,31.416865,7.270000
-9.468436,-6.783418,31.251029,7.280000
-9.195262,-6.423609,31.036535,7.290000
-8.915447,-6.097351,30.778986,7.300000
-8.632920,-5.806641,30.484115,7.310000
-8.351379,-5.552510,30.157599,7.320000
-8.074227,-5.335154,29.804911,7.330000
-7.804526,-5.154079,29.431209,7.340000
-7.544975,-5.008256,29.041274,7.350000
-7.297894,-4.896259,28.639468,7.360000
-7.065238,-4.816401,28.229726,7.370000
-6.848603,-4.766843,27.815571,7.380000
-6.649256,-4.745695,27.400137,7.390000
-6.468166,-4.751090,26.986211,7.400000
-6.306034,-4.781244,26.576269,7.410000
-6.163331,-4.834498,26.172522,7.420000
-6.040331,-4.909347,25.776965,7.430000
-5.937148,-5.004452,25.391412,7.440000
-5.853767,-5.118650,25.017539,7.450000
-5.790072,-5.250948,24.656922,7.460000
-5.745868,-5.400512,24.311064,7.470000
-5.720911,-5.566653,23.981428,7.480000
-5.714918,-5.748807,23.669463,7.490000
-5.727585,-5.946509,23.376624,7.500000
-5.758597,-6.159371,23.104393,7.510000
-5.807633,-6.387048,22.854294,7.520000
-5.874372,-6.629206,22.627908,7.530000
-5.958492,-6.885491,22.426882,7.540000
-6.059661,-7.155492,22.252936,7.550000
-6.177541,-7.438696,22.107867,7.560000
-6.311766,-7.734450,21.993541,7.570000
-6.461937,-8.041919,21.911892,7.580000
-6.627601,-8.360031,21.864901,7.590000
-6.808234,-8.687436,21.854573,7.600000
-7.003217,-9.022452,21.882906,7.610000
-7.211812,-9.363019,21.951842,7.620000
-7.433136,-9.706651,22.063213,7.630000
-7.666131,-10.050400,22.218665,7.640000
-7.909533,-10.390819,22.419575,7.650000
-8.161848,-10.723948,22.666946,7.660000
-8.421322,-11.045316,22.961293,7.670000
-8.685918,-11.349963,23.302517,7.680000
-8.953301,-11.632493,23.689767,7.690000
-9.220823,-11.887170,24.121307,7.700000
-9.485536,-12.108039,24.594390,7.710000
-9.744198,-12.289102,25.105144,7.720000
-9.993312,-12.424525,25.648501,7.730000
-10.229178,-12.508885,26.218160,7.740000
-10.447961,-12.537445,26.806613,7.750000
-10.645786,-12.506439,27.405244,7.760000
-10.818845,-12.413343,28.004497,7.770000
-10.963525,-12.257126,28.594130,7.780000
-11.076536,-12.038436,29.163540,7.790000
-11.155051,-11.759715,29.702135,7.800000
-11.196832,-11.425205,30.199754,7.810000
-11.200339,-11.040859,30.647075,7.820000
-11.164823,-10.614137,31.036011,7.830000
-11.090376,-10.153701,31.360026,7.840000
-10.977948,-9.669048,31.614376,7.850000
-10.829327,-9.170081,31.796234,7.860000
-10.647074,-8.666685,31.904711,7.870000
-10.434432,-8.168319,31.940752,7.880000
-10.195198,-7.683664,31.906955,7.890000
-9.933586,-7.220349,31.807308,7.900000
-9.654075,-6.784765,31.646886,7.910000
-9.361263,-6.381969,31.431532,7.920000
-9.059726,-6.015676,31.167554,7.930000
-8.753896,-5.688322,30.861440,7.940000
-8.447957,-5.401182,30.519627,7.950000
-8.145766,-5.154525,30.148318,7.960000
-7.850799,-4.947792,29.753340,7.970000
-7.566113,-4.779775,29.340064,7.980000
-7.294336,-4.648792,28.913360,7.990000
-7.037669,-4.552849,28.477583,8.000000
-6.797904,-4.489773,28.036591,8.010000
-6.576453,-4.457335,27.593778,8.020000
-6.374382,-4.453338,27.152120,8.030000
-6.192451,-4.475689,26.714225,8.040000
-6.031155,-4.522450,26.282389,8.050000
-5.890768,-4.591874,25.858650,8.060000
-5.771380,-4.682418,25.444834,8.070000
-5.672937,-4.792755,25.042605,8.080000
-5.595273,-4.921767,24.653507,8.090000
-5.538143,-5.068536,24.279000,8.100000
-5.501245,-5.232328,23.920498,8.110000
-5.484245,-5.412570,23.579390,8.120000
-5.486792,-5.608826,23.257077,8.130000
-5.508535,-5.820768,22.954985,8.140000
-5.549125,-6.048150,22.674592,8.150000
-5.608230,-6.290769,22.417440,8.160000
-5.685528,-6.548435,22.185152,8.170000
-5.780710,-6.820929,21.979446,8.180000
-5.893471,-7.107967,21.802134,8.190000
-6.023505,-7.409154,21.655134,8.200000
-6.170489,-7.723935,21.540464,8.210000
-6.334069,-8.051551,21.460236,8.220000
-6.513840,-8.390981,21.416641,8.230000
-6.709323,-8.740886,21.411919,8.240000
-6.919941,-9.099556,21.448332,8.250000
-7.144986,-9.464846,21.528108,8.260000
-7.383594,-9.834127,21.653378,8.270000
-7.634704,-10.204231,21.826098,8.280000
-7.897028,-10.571412,22.047947,8.290000
-8.169016,-10.931321,22.320212,8.300000
-8.448821,-11.278997,22.643648,8.310000
-8.734271,-11.608895,23.018331,8.320000
-9.022846,-11.914939,23.443495,8.330000
-9.311668,-12.190622,23.917369,8.340000
-9.597498,-12.429157,24.437015,8.350000
-9.876751,-12.623672,24.998195,8.360000
-10.145538,-12.767466,25.595274,8.370000
-10.399722,-12.854297,26.221166,8.380000
-10.635001,-12.878718,26.867369,8.390000
-10.847015,-12.836421,27.524070,8.400000
-11.031479,-12.724571,28.180360,8.410000
-11.184330,-12.542104,28.824535,8.420000
-11.301885,-12.289953,29.444493,8.430000
-11.381001,-11.971173,30.028200,8.440000
-11.419231,-11.590944,30.564188,8.450000
-11.414950,-11.156434,31.042061,8.460000
-11.367455,-10.676533,31.452951,8.470000
-11.277025,-10.161466,31.789894,8.480000
-11.144931,-9.622320,32.048086,8.490000
-10.973398,-9.070524,32.225005,8.500000
-10.765523,-8.517330,32.320384,8.510000
-10.525152,-7.973336,32.336059,8.520000
-10.256723,-7.448083,32.275703,8.530000
-9.965099,-6.949765,32.144481,8.540000
-9.655383,-6.485040,31.948672,8.550000
-9.332752,-6.058966,31.695281,8.560000
-9.002294,-5.675029,31.391677,8.570000
-8.668872,-5.335258,31.045277,8.580000
-8.337017,-5.040395,30.663291,8.590000
-8.010845,-4.790102,30.252529,8.600000
-7.694004,-4.583180,29.819277,8.610000
-7.389649,-4.417789,29.369220,8.620000
-7.100436,-4.291649,28.907420,8.630000
-6.828538,-4.202221,28.438326,8.640000
-6.575673,-4.146854,27.965810,8.650000
-6.343143,-4.122914,27.493219,8.660000
-6.131881,-4.127870,27.023442,8.670000
-5.942496,-4.159369,26.558973,8.680000
-5.775328,-4.215278,26.101978,8.690000
-5.630492,-4.293712,25.654355,8.700000
-5.507926,-4.393049,25.217794,8.710000
-5.407432,-4.511923,24.793827,8.720000
-5.328713,-4.649223,24.383874,8.730000
-5.271405,-4.804069,23.989282,8.740000
-5.235108,-4.975794,23.611363,8.750000
-5.219403,-5.163921,23.251423,8.760000
-5.223875,-5.368127,22.910787,8.770000
-5.248124,-5.588220,22.590830,8.780000
-5.291774,-5.824102,22.292990,8.790000
-5.354479,-6.075736,22.018792,8.800000
-5.435925,-6.343108,21.769863,8.810000
-5.535824,-6.626188,21.547947,8.820000
-5.653912,-6.924889,21.354913,8.830000
-5.789936,-7.239019,21.192763,8.840000
-5.943643,-7.568232,21.063637,8.850000
-6.114759,-7.911975,20.969805,8.860000
-6.302973,-8.269428,20.913660,8.870000
-6.507911,-8.639442,20.897695,8.880000
-6.729105,-9.020475,20.924472,8.890000
-6.965964,-9.410519,20.996577,8.900000
-7.217735,-9.807034,21.116556,8.910000
-7.483469,-10.206883,21.286830,8.920000
-7.761977,-10.606273,21.509599,8.930000
-8.051787,-11.000705,21.786707,8.940000
-8.351105,-11.384957,22.119495,8.950000
-8.657775,-11.753079,22.508630,8.960000
-8.969247,-12.098438,22.953914,8.970000
-9.282552,-12.413805,23.454078,8.980000
-9.594293,-12.691499,24.006588,8.990000
-9.900651,-12.923596,24.607456,9.000000
-10.197417,-13.102199,25.251085,9.010000
-10.480043,-13.219776,25.930181,9.020000
-10.743732,-13.269546,26.635730,9.030000
-10.983551,-13.245901,27.357091,9.040000
-11.194577,-13.144826,28.082189,9.050000
-11.372066,-12.964293,28.797851,9.060000
-11.511643,-12.704576,29.490248,9.070000
-11.609494,-12.368453,30.145440,9.080000
-11.662556,-11.961259,30.749982,9.090000
-11.668687,-11.490770,31.291554,9.100000
-11.626793,-10.966911,31.759537,9.110000
-11.536918,-10.401314,32.145506,9.120000
-11.400267,-9.806743,32.443575,9.130000
-11.219174,-9.196463,32.650570,9.140000
-10.997011,-8.583591,32.766027,9.150000
-10.738046,-7.980498,32.792004,9.160000
-10.447262,-7.398305,32.732768,9.170000
-10.130150,-6.846513,32.594363,9.180000
-9.792492,-6.332775,32.384147,9.190000
-9.440158,-5.862811,32.110302,9.200000
-9.078910,-5.440458,31.781393,9.210000
-8.714241,-5.067814,31.405984,9.220000
-8.351247,-4.745456,30.992325,9.230000
-7.994529,-4.472703,30.548137,9.240000
-7.648136,-4.247887,30.080460,9.250000
-7.315538,-4.068624,29.595583,9.260000
-6.999620,-3.932055,29.099026,9.270000
-6.702710,-3.835064,28.595566,9.280000
-6.426610,-3.774451,28.089291,9.290000
-6.172648,-3.747073,27.583672,9.300000
-5.941734,-3.749949,27.081647,9.310000
-5.734420,-3.780336,26.585703,9.320000
-5.550957,-3.835777,26.097955,9.330000
-5.391352,-3.914121,25.620221,9.340000
-5.255424,-4.013542,25.154089,9.350000
-5.142849,-4.132527,24.700976,9.360000
-5.053207,-4.269864,24.262180,9.370000
-4.986013,-4.424623,23.838922,9.380000
-4.940756,-4.596130,23.432387,9.390000
-4.916917,-4.783935,23.043758,9.400000
-4.913997,-4.987784,22.674241,9.410000
-4.931525,-5.207587,22.325095,9.420000
-4.969075,-5.443381,21.997656,9.430000
-5.026269,-5.695297,21.693353,9.440000
-5.102780,-5.963521,21.413736,9.450000
-5.198333,-6.248259,21.160482,9.460000
-5.312695,-6.549689,20.935423,9.470000
-5.445672,-6.867924,20.740548,9.480000
-5.597091,-7.202955,20.578020,9.490000
-5.766789,-7.554600,20.450175,9.500000
-5.954590,-7.922444,20.359525,9.510000
-6.160280,-8.305773,20.308750,9.520000
-6.383582,-8.703502,20.300673,9.530000
-6.624119,-9.114094,20.338232,9.540000
-6.881380,-9.535483,20.424430,9.550000
-7.154676,-9.964986,20.562266,9.560000
-7.443096,-10.399223,20.754642,9.570000
-7.745457,-10.834039,21.004246,9.580000
-8.060251,-11.264440,21.313405,9.590000
-8.385600,-11.684557,21.683900,9.600000
-8.719200,-12.087637,22.116767,9.610000
-9.058283,-12.466079,22.612058,9.620000
-9.399585,-12.811531,23.168591,9.630000
-9.739326,-13.115059,23.783698,9.640000
-10.073219,-13.367391,24.452989,9.650000
-10.396497,-13.559253,25.170150,9.660000
-10.703982,-13.681776,25.926817,9.670000
-10.990185,-13.726986,26.712552,9.680000
-11.249441,-13.688327,27.514939,9.690000
-11.476095,-13.561194,28.319843,9.700000
-11.664703,-13.343421,29.111822,9.710000
-11.810270,-13.035667,29.874700,9.720000
-11.908482,-12.641659,30.592257,9.730000
-11.955946,-12.168222,31.249004,9.740000
-11.950380,-11.625099,31.830956,9.750000
-11.890775,-11.024542,32.326348,9.760000
-11.777481,-10.380703,32.726208,9.770000
-11.612221,-9.708890,33.024735,9.780000
-11.398038,-9.024753,33.219445,9.790000
-11.139154,-8.343480,33.311080,9.800000
-10.840786,-7.679079,33.303306,9.810000
-10.508906,-7.043811,33.202243,9.820000
-10.149982,-6.447800,33.015896,9.830000
-9.770720,-5.898832,32.753540,9.840000
-9.377813,-5.402343,32.425135,9.850000
-8.977725,-4.961548,32.040795,9.860000
-8.576515,-4.577683,31.610361,9.870000
-8.179698,-4.250323,31.143079,9.880000
-7.792157,-3.977721,30.647387,9.890000
-7.418096,-3.757155,30.130796,9.900000
-7.061024,-3.585243,29.599853,9.910000
-6.723775,-3.458228,29.060166,9.920000
-6.408547,-3.372208,28.516466,9.930000
-6.116957,-3.323324,27.972703,9.940000
-5.850110,-3.307896,27.432149,9.950000
-5.608668,-3.322527,26.897501,9.960000
-5.392924,-3.364160,26.370989,9.970000
-5.202869,-3.430119,25.854466,9.980000
-5.038260,-3.518120,25.349493,9.990000
-4.898678,-3.626267,24.857415,10.000000
-4.783582,-3.753037,24.379418,10.010000
-4.692355,-3.897257,23.916588,10.020000
-4.624342,-4.058074,23.469950,10.030000
-4.578884,-4.234922,23.040511,10.040000
-4.555343,-4.427489,22.629292,10.050000
-4.553123,-4.635682,22.237354,10.060000
-4.571686,-4.859593,21.865827,10.070000
-4.610560,-5.099462,21.515932,10.080000
-4.669347,-5.355640,21.189004,10.090000
-4.747724,-5.628559,20.886513,10.100000
-4.845443,-5.918685,20.610083,10.110000
-4.962323,-6.226484,20.361511,10.120000
-5.098243,-6.552375,20.142788,10.130000
-5.253131,-6.896683,19.956109,10.140000
-5.426943,-7.259581,19.803889,10.150000
-5.619648,-7.641033,19.688767,10.160000
-5.831200,-8.040725,19.613613,10.170000
-6.061513,-8.457981,19.581514,10.180000
-6.310422,-8.891685,19.595754,10.190000
-6.577649,-9.340182,19.659784,10.200000
-6.862751,-9.801179,19.777157,10.210000
-7.165076,-10.271637,19.951451,10.220000
-7.483706,-10.747668,20.186157,10.230000
-7.817392,-11.224435,20.484533,10.240000
-8.164497,-11.696072,20.849420,10.250000
-8.522927,-12.155630,21.283015,10.260000
-8.890076,-12.595065,21.786607,10.270000
-9.262767,-13.005284,22.360279,10.280000
-9.637213,-13.376274,23.002587,10.290000
-10.009002,-13.697321,23.710233,10.300000
-10.373097,-13.957334,24.477765,10.310000
-10.723888,-14.145292,25.297329,10.320000
-11.055273,-14.250786,26.158524,10.330000
-11.360795,-14.264661,27.048398,10.340000
-11.633829,-14.179698,27.951621,10.350000
-11.867816,-13.991288,28.850869,10.360000
-12.056532,-13.698034,29.727425,10.370000
-12.194387,-13.302183,30.561967,10.380000
-12.276721,-12.809842,31.335516,10.390000
-12.300086,-12.230907,32.030438,10.400000
-12.262473,-11.578679,32.631418,10.410000
-12.163466,-10.869210,33.126300,10.420000
-12.004317,-10.120406,33.506697,10.430000
-11.787909,-9.351000,33.768299,10.440000
-11.518632,-8.579494,33.910873,10.450000
-11.202167,-7.823188,33.937956,10.460000
-10.845209,-7.097371,33.856301,10.470000
-10.455149,-6.414756,33.675159,10.480000
-10.039748,-5.785164,33.405498,10.490000
-9.606818,-5.215463,33.059214,10.500000
-9.163944,-4.709707,32.648443,10.510000
-8.718251,-4.269444,32.184983,10.520000
-8.276227,-3.894110,31.679872,10.530000
-7.843606,-3.581480,31.143100,10.540000
-7.425300,-3.328108,30.583469,10.550000
-7.025388,-3.129744,30.008545,10.560000
-6.647126,-2.981688,29.424700,10.570000
-6.293010,-2.879090,28.837207,10.580000
-5.964833,-2.817177,28.250363,10.590000
-5.663779,-2.791427,27.667630,10.600000
-5.390503,-2.797682,27.091777,10.610000
-5.145224,-2.832228,26.525007,10.620000
-4.927809,-2.891822,25.969082,10.630000
-4.737854,-2.973714,25.425423,10.640000
-4.574753,-3.075627,24.895195,10.650000
-4.437764,-3.195741,24.379390,10.660000
-4.326065,-3.332661,23.878876,10.670000
-4.238796,-3.485377,23.394456,10.680000
-4.175100,-3.653226,22.926905,10.690000
-4.134155,-3.835855,22.477004,10.700000
-4.115197,-4.033180,22.045574,10.710000
-4.117537,-4.245348,21.633494,10.720000
-4.140576,-4.472703,21.241734,10.730000
-4.183812,-4.715747,20.871373,10.740000
-4.246847,-4.975112,20.523618,10.750000
-4.329383,-5.251518,20.199832,10.760000
-4.431225,-5.545745,19.901554,10.770000
-4.552268,-5.858589,19.630519,10.780000
-4.692496,-6.190826,19.388681,10.790000
-4.851963,-6.543164,19.178239,10.800000
-5.030781,-6.916190,19.001651,10.810000
-5.229098,-7.310314,18.861656,10.820000
-5.447077,-7.725694,18.761283,10.830000
-5.684865,-8.162159,18.703862,10.840000
-5.942556,-8.619118,18.693014,10.850000
-6.220160,-9.095450,18.732635,10.860000
-6.517543,-9.589390,18.826854,10.870000
-6.834383,-10.098401,18.979976,10.880000
-7.170105,-10.619033,19.196376,10.890000
-7.523808,-11.146791,19.480374,10.900000
-7.894195,-11.675996,19.836047,10.910000
-8.279488,-12.199678,20.266998,10.920000
-8.677352,-12.709494,20.776069,10.930000
-9.084810,-13.195704,21.364991,10.940000
-9.498178,-13.647232,22.033996,10.950000
-9.913008,-14.051826,22.781390,10.960000
-10.324064,-14.396350,23.603117,10.970000
-10.725334,-14.667228,24.492364,10.980000
-11.110088,-14.851041,25.439239,10.990000
-11.470996,-14.935276,26.430600,11.000000
-11.800314,-14.909192,27.450079,11.010000
-12.090136,-14.764732,28.478379,11.020000
-12.332706,-14.497407,29.493848,11.030000
-12.520784,-14.107043,30.473365,11.040000
-12.648031,-13.598272,31.393469,11.050000
-12.709395,-12.980673,32.231663,11.060000
-12.701441,-12.268503,32.967752,11.070000
-12.622623,-11.480008,33.585073,11.080000
-12.473427,-10.636366,34.071471,11.090000
-12.256397,-9.760374,34.419893,11.100000
-11.976027,-8.875028,34.628547,11.110000
-11.638525,-8.002166,34.700627,11.120000
-11.251481,-7.161303,34.643659,11.130000
-10.823474,-6.368780,34.468583,11.140000
-10.363645,-5.637265,34.188702,11.150000
-9.881285,-4.975608,33.818625,11.160000
-9.385465,-4.388998,33.373309,11.170000
-8.884725,-3.879354,32.867273,11.180000
-8.386837,-3.445854,32.314013,11.190000
-7.898646,-3.085536,31.725632,11.200000
-7.425987,-2.793892,31.112644,11.210000
-6.973655,-2.565419,30.483935,11.220000
-6.545439,-2.394086,29.846838,11.230000
-6.144184,-2.273721,29.207264,11.240000
-5.771879,-2.198299,28.569893,11.250000
-5.429769,-2.162155,27.938361,11.260000
-5.118465,-2.160119,27.315452,11.270000
-4.838053,-2.187599,26.703272,11.280000
-4.588205,-2.240616,26.103406,11.290000
-4.368276,-2.315806,25.517041,11.300000
-4.177389,-2.410398,24.945081,11.310000
-4.014517,-2.522181,24.388229,11.320000
-3.878542,-2.649459,23.847057,11.330000
-3.768317,-2.791001,23.322064,11.340000
-3.682707,-2.945990,22.813715,11.350000
-3.620623,-3.113979,22.322476,11.360000
-3.581056,-3.294841,21.848847,11.370000
-3.563094,-3.488728,21.393380,11.380000
