x1,x2,x3,l1,l2,l3,t
120.811636,69.301537,141.851393,0.429750,2.049737,2.049737,1.763000
121.087266,60.228540,139.872858,2.883901,0.664379,0.664379,1.764000
121.157836,51.202346,137.334786,5.272026,-0.732730,-0.732730,1.765000
120.813710,42.381489,133.723624,7.552178,-2.161699,-2.161699,1.766000
120.054415,33.927511,129.123926,9.712921,-3.610047,-3.610047,1.767000
118.888544,25.986128,123.647739,11.744809,-5.064086,-5.064086,1.768000
117.333592,18.681402,117.428907,13.640511,-6.509443,-6.509443,1.769000
115.415328,12.111527,110.616190,15.394830,-7.931620,-7.931620,1.770000
113.166751,6.346500,103.365852,17.004628,-9.316546,-9.316546,1.771000
110.626716,1.427711,95.834344,18.468653,-10.651079,-10.651079,1.772000
107.838347,-2.630695,88.171684,19.787301,-11.923415,-11.923415,1.773000
104.847356,-5.839006,80.515977,20.962316,-13.123380,-13.123380,1.774000
101.700405,-8.228113,72.989349,21.996466,-14.242585,-14.242585,1.775000
98.443594,-9.845117,65.695387,22.893188,-15.274462,-15.274462,1.776000
95.121178,-10.748790,58.718016,23.656229,-16.214173,-16.214173,1.777000
91.774535,-11.005252,52.121625,24.289299,-17.058419,-17.058419,1.778000
88.441424,-10.684120,45.952179,24.795712,-17.805181,-17.805181,1.779000
85.155506,-9.855276,40.239036,25.178036,-18.453395,-18.453395,1.780000
81.946117,-8.586328,34.997181,25.437732,-19.002592,-19.002592,1.781000
78.838249,-6.940751,30.229659,25.574756,-19.452506,-19.452506,1.782000
75.852691,-4.976644,25.929989,25.587103,-19.802652,-19.802652,1.783000
73.006289,-2.746028,22.084448,25.470240,-20.051864,-20.051864,1.784000
70.312298,-0.294559,18.674118,25.216341,-20.197741,-20.197741,1.785000
67.780761,2.338413,15.676661,24.813183,-20.235959,-20.235959,1.786000
65.418923,5.119562,13.067799,-20.159308,-20.159308,24.242463,1.787000
63.231629,8.021142,10.822512,-19.956206,-19.956206,23.477015,1.788000
61.221713,11.020451,8.915980,-19.608181,-19.608181,22.475919,1.789000
59.390349,14.099249,7.324290,-19.085108,-19.085108,21.175102,1.790000
57.737375,17.243174,6.024953,-18.335047,-18.335047,19.467086,1.791000
56.261574,20.441166,4.997263,-17.258516,-17.258516,17.149594,1.792000
54.960924,23.684930,4.222520,-15.623435,-15.623435,13.755474,1.793000
53.832804,26.968438,3.684161,-12.573821,-12.573821,7.570107,1.794000
52.874172,30.287471,3.367810,-18.608547,0.490198,0.490198,1.795000
52.081712,33.639209,3.261270,-29.445733,5.900268,5.900268,1.796000
51.451951,37.021861,3.354479,-35.034349,8.702033,8.702033,1.797000
50.981354,40.434327,3.639432,-38.835107,10.625208,10.625208,1.798000
50.666395,43.875896,4.110088,-41.634717,12.062666,12.062666,1.799000
50.503613,47.345972,4.762259,-43.764697,13.179829,13.179829,1.800000
50.489648,50.843814,5.593492,-45.402249,14.065104,14.065104,1.801000
50.621263,54.368296,6.602947,-46.655315,14.772393,14.772393,1.802000
50.895360,57.917681,7.791263,-47.595229,15.337416,15.337416,1.803000
51.308976,61.489396,9.160424,-48.271748,15.785208,15.785208,1.804000
51.859271,65.079815,10.713611,-48.720889,16.134034,16.134034,1.805000
52.543516,68.684043,12.455049,-48.969400,16.397604,16.397604,1.806000
53.359058,72.295703,14.389832,-49.037508,16.586440,16.586440,1.807000
54.303286,75.906713,16.523737,-48.940706,16.708752,16.708752,1.808000
55.373591,79.507071,18.863013,-48.690988,16.771035,16.771035,1.809000
56.567306,83.084641,21.414140,-48.297731,16.778497,16.778497,1.810000
57.881655,86.624939,24.183557,-47.768358,16.735364,16.735364,1.811000
59.313675,90.110929,27.177351,-47.108859,16.645118,16.645118,1.812000
60.860146,93.522839,30.400901,-46.324197,16.510670,16.510670,1.813000
62.517500,96.837997,33.858478,-45.418650,16.334503,16.334503,1.814000
64.281725,100.030709,37.552788,-44.396081,16.118763,16.118763,1.815000
66.148264,103.072180,41.484470,-43.260163,15.865339,15.865339,1.816000
68.111896,105.930505,45.651529,-42.014550,15.575897,15.575897,1.817000
70.166619,108.570746,50.048736,-40.663009,15.251903,15.251903,1.818000
72.305514,110.955115,54.666977,-39.209502,14.894609,14.894609,1.819000
74.520613,113.043282,59.492577,-37.658244,14.505028,14.505028,1.820000
76.802757,114.792842,64.506619,-36.013725,14.083892,14.083892,1.821000
79.141459,116.159947,69.684286,-34.280718,13.631602,13.631602,1.822000
81.524767,117.100145,74.994250,-32.464281,13.148180,13.148180,1.823000
83.939143,117.569416,80.398171,-30.569766,12.633237,12.633237,1.824000
86.369356,117.525431,85.850337,-28.602844,12.085949,12.085949,1.825000
88.798408,116.929012,91.297529,-26.569542,11.505073,11.505073,1.826000
91.207495,115.745784,96.679148,-24.476304,10.888984,10.888984,1.827000
93.576025,113.947969,101.927683,-22.330066,10.235748,10.235748,1.828000
95.881695,111.516257,106.969579,-20.138325,9.543229,9.543229,1.829000
98.100652,108.441672,111.726546,-17.909210,8.809228,8.809228,1.830000
100.207744,104.727315,116.117327,-15.651521,8.031647,8.031647,1.831000
102.176868,100.389860,120.059928,-13.374744,7.208666,7.208666,1.832000
103.981434,95.460652,123.474265,-11.089015,6.338949,6.338949,1.833000
105.594924,89.986277,126.285119,-8.805045,5.421832,5.421832,1.834000
106.991557,84.028468,128.425287,-6.533992,4.457519,4.457519,1.835000
108.147027,77.663249,129.838727,-4.287285,3.447241,3.447241,1.836000
109.039296,70.979292,130.483493,-2.076419,2.393389,2.393389,1.837000
109.649394,64.075481,130.334224,0.087280,1.299598,1.299598,1.838000
109.807257,57.090986,129.003348,2.159996,0.156770,0.156770,1.839000
109.811034,50.122261,127.284373,4.186052,-0.993776,-0.993776,1.840000
109.503915,43.256073,124.815517,6.135091,-2.165804,-2.165804,1.841000
108.885775,36.595691,121.646293,7.998875,-3.351234,-3.351234,1.842000
107.962000,30.236299,117.842367,9.770382,-4.541302,-4.541302,1.843000
106.743407,24.261810,113.482780,11.443908,-5.726832,-5.726832,1.844000
105.245927,18.742396,108.656553,13.015113,-6.898532,-6.898532,1.845000
103.490083,13.732857,103.458939,14.481008,-8.047289,-8.047289,1.846000
101.500295,9.271887,97.987601,15.839901,-9.164442,-9.164442,1.847000
99.304047,5.382223,92.338972,17.091292,-10.242029,-10.242029,1.848000
96.930990,2.071558,86.605032,18.235738,-11.272966,-11.272966,1.849000
94.412023,-0.665923,80.870661,19.274690,-12.251192,-12.251192,1.850000
91.778409,-2.847563,75.211655,20.210311,-13.171723,-13.171723,1.851000
89.060975,-4.500015,69.693448,21.045295,-14.030672,-14.030672,1.852000
86.289410,-5.656954,64.370491,21.782670,-14.825195,-14.825195,1.853000
83.491706,-6.356858,59.286217,22.425612,-15.553408,-15.553408,1.854000
80.693732,-6.640989,54.473488,22.977267,-16.214255,-16.214255,1.855000
77.918938,-6.551638,49.955396,23.440575,-16.807356,-16.807356,1.856000
75.188195,-6.130677,45.746319,23.818099,-17.332844,-17.332844,1.857000
72.519734,-5.418416,41.853099,24.111862,-17.791183,-17.791183,1.858000
69.929183,-4.452770,38.276277,24.323174,-18.182985,-18.182985,1.859000
67.429674,-3.268692,35.011294,24.452453,-18.508823,-18.508823,1.860000
65.031995,-1.897837,32.049631,24.499013,-18.769036,-18.769036,1.861000
62.744792,-0.368416,29.379822,-18.963526,-18.963526,24.460824,1.862000
60.574773,1.294799,26.988360,-19.091521,-19.091521,24.334180,1.863000
58.526937,3.070361,24.860456,-19.151295,-19.151295,24.113262,1.864000
56.604791,4.939958,22.980676,-19.139798,-19.139798,23.789504,1.865000
54.810561,6.888168,21.333454,-19.052132,-19.052132,23.350617,1.866000
53.145396,8.902190,19.903498,-18.880736,-18.880736,22.779031,1.867000
51.609545,10.971564,18.676096,-18.614027,-18.614027,22.049230,1.868000
50.202527,13.087887,17.637349,-18.233931,-18.233931,21.122837,1.869000
48.923275,15.244545,16.774326,-17.710869,-17.710869,19.938630,1.870000
47.770266,17.436456,16.075172,-16.992097,-16.992097,18.389222,1.871000
46.741633,19.659833,15.529169,-15.967913,-15.967913,16.253493,1.872000
45.835258,21.911967,15.126763,-14.324715,-14.324715,12.902711,1.873000
45.048855,24.191030,14.859570,-22.350371,3.280451,3.280451,1.874000
44.380035,26.495893,14.720352,-29.577873,6.883065,6.883065,1.875000
43.826361,28.825969,14.702991,-33.729306,8.957392,8.957392,1.876000
43.385394,31.181061,14.802448,-36.679006,10.440199,10.440199,1.877000
43.054727,33.561237,15.014713,-38.921710,11.578532,11.578532,1.878000
42.832009,35.966702,15.336758,-40.678876,12.482879,12.482879,1.879000
42.714969,38.397689,15.766483,-42.073261,13.214449,13.214449,1.880000
42.701425,40.854356,16.302662,-43.181595,13.811510,13.811510,1.881000
42.789293,43.336681,16.944887,-44.055641,14.299911,14.299911,1.882000
42.976591,45.844374,17.693513,-44.732165,14.698063,14.698063,1.883000
43.261434,48.376778,18.549604,-45.238234,15.019585,15.019585,1.884000
43.642030,50.932781,19.514869,-45.594287,15.274833,15.274833,1.885000
44.116671,53.510721,20.591608,-45.816031,15.471844,15.471844,1.886000
44.683717,56.108293,21.782644,-45.915685,15.616954,15.616954,1.887000
45.341581,58.722456,23.091253,-45.902833,15.715217,15.715217,1.888000
46.088710,61.349337,24.521091,-45.785027,15.770701,15.770701,1.889000
46.923562,63.984130,26.076108,-45.568244,15.786710,15.786710,1.890000
47.844578,66.620999,27.760453,-45.257229,15.765951,15.765951,1.891000
48.850150,69.252978,29.578369,-44.855771,15.710655,15.710655,1.892000
49.938596,71.871872,31.534073,-44.366929,15.622690,15.622690,1.893000
51.108115,74.468160,33.631620,-43.793218,15.503639,15.503639,1.894000
52.356749,77.030903,35.874746,-43.136772,15.354865,15.354865,1.895000
53.682341,79.547665,38.266695,-42.399481,15.177576,15.177576,1.896000
55.082485,82.004439,40.810027,-41.583106,14.972855,14.972855,1.897000
56.554473,84.385596,43.506395,-40.689385,14.741704,14.741704,1.898000
58.095242,86.673855,46.356310,-39.720104,14.485057,14.485057,1.899000
59.701313,88.850279,49.358880,-38.677164,14.203793,14.203793,1.900000
61.368727,90.894315,52.511526,-37.562624,13.898734,13.898734,1.901000
63.092983,92.783871,55.809685,-36.378719,13.570634,13.570634,1.902000
64.868969,94.495449,59.246506,-35.127876,13.220159,13.220159,1.903000
66.690894,96.004342,62.812531,-33.812704,12.847854,12.847854,1.904000
68.552222,97.284896,66.495390,-32.435984,12.454123,12.454123,1.905000
70.445608,98.310856,70.279513,-31.000651,12.039187,12.039187,1.906000
72.362835,99.055789,74.145868,-29.509786,11.603062,11.603062,1.907000
74.294770,99.493605,78.071758,-27.966611,11.145546,11.145546,1.908000
76.231316,99.599151,82.030684,-26.374490,10.666200,10.666200,1.909000
78.161395,99.348906,85.992297,-24.736959,10.164363,10.164363,1.910000
80.072938,98.721740,89.922475,-23.057748,9.639172,9.639172,1.911000
81.952908,97.699733,93.783525,-21.340826,9.089595,9.089595,1.912000
83.787350,96.269032,97.534558,-19.590444,8.514487,8.514487,1.913000
85.561473,94.420710,101.132030,-17.811176,7.912651,7.912651,1.914000
87.259776,92.151592,104.530466,-16.007959,7.282917,7.282917,1.915000
88.866212,89.464999,107.683379,-14.186109,6.624225,6.624225,1.916000
90.364395,86.371365,110.544357,-12.351336,5.935717,5.935717,1.917000
91.737859,82.888676,113.068300,-10.509723,5.216826,5.216826,1.918000
92.970353,79.042671,115.212775,-8.667689,4.467366,4.467366,1.919000
94.046172,74.866783,116.939418,-6.831933,3.687620,3.687620,1.920000
94.950521,70.401768,118.215338,-5.009349,2.878402,2.878402,1.921000
95.669893,65.695018,119.014433,-3.206925,2.041117,2.041117,1.922000
96.192449,60.799568,119.318536,-1.431634,1.177800,1.177800,1.923000
96.508378,55.772807,119.118329,0.309696,0.291118,0.291118,1.924000
96.500577,50.690341,118.173514,1.986602,-0.622920,-0.622920,1.925000
96.383470,45.613004,116.985741,3.633613,-1.541447,-1.541447,1.926000
96.046935,40.585880,115.326257,5.228610,-2.471704,-2.471704,1.927000
95.491971,35.666907,113.223034,6.766544,-3.408929,-3.408929,1.928000
94.722553,30.910107,110.711999,8.243047,-4.348063,-4.348063,1.929000
93.745557,26.364176,107.835807,9.654485,-5.283878,-5.283878,1.930000
92.570608,22.071346,104.642373,10.997995,-6.211107,-6.211107,1.931000
91.209822,18.066566,101.183265,12.271492,-7.124585,-7.124585,1.932000
89.677489,14.377029,97.512023,13.473662,-8.019369,-8.019369,1.933000
87.989689,11.022041,93.682536,14.603925,-8.890859,-8.890859,1.934000
86.163875,8.013214,89.747517,15.662388,-9.734892,-9.734892,1.935000
84.218440,5.354932,85.757182,16.649776,-10.547813,-10.547813,1.936000
82.172287,3.045044,81.758157,17.567362,-11.326528,-11.326528,1.937000
80.044416,1.075709,77.792642,18.416881,-12.068529,-12.068529,1.938000
77.853552,-0.565663,73.897849,19.200443,-12.771893,-12.771893,1.939000
75.617820,-1.895430,70.105687,19.920453,-13.435272,-13.435272,1.940000
73.354471,-2.932764,66.442683,20.579521,-14.057846,-14.057846,1.941000
71.079668,-3.698745,62.930094,21.180382,-14.639284,-14.639284,1.942000
68.808327,-4.215551,59.584183,21.725823,-15.179677,-15.179677,1.943000
66.554012,-4.505752,56.416599,22.218611,-15.679477,-15.679477,1.944000
64.328883,-4.591714,53.434849,-16.139427,-16.139427,22.661430,1.945000
62.143679,-4.495130,50.642802,-16.560488,-16.560488,23.056823,1.946000
60.007747,-4.236658,48.041217,-16.943776,-16.943776,23.407146,1.947000
57.929087,-3.835651,45.628253,-17.290498,-17.290498,23.714515,1.948000
55.914433,-3.309995,43.399965,-17.601888,-17.601888,23.980771,1.949000
53.969335,-2.676004,41.350752,-17.879159,-17.879159,24.207438,1.950000
52.098260,-1.948390,39.473763,-18.123447,-18.123447,24.395697,1.951000
50.304698,-1.140272,37.761253,-18.335773,-18.335773,24.546346,1.952000
48.591260,-0.263232,36.204896,-18.516995,-18.516995,24.659773,1.953000
46.959791,0.672616,34.796039,-18.667778,-18.667778,24.735922,1.954000
45.411458,1.658522,33.525921,-18.788552,-18.788552,24.774251,1.955000
43.946852,2.686999,32.385842,-18.879476,-18.879476,24.773686,1.956000
42.566070,3.751712,31.367307,-18.940394,-18.940394,24.732556,1.957000
41.268795,4.847366,30.462125,-18.970785,-18.970785,24.648511,1.958000
40.054369,5.969593,29.662493,-18.969697,-18.969697,24.518392,1.959000
38.921857,7.114852,28.961050,-18.935646,-18.935646,24.338061,1.960000
37.870102,8.280328,28.350915,-18.866493,-18.866493,24.102132,1.961000
36.897778,9.463842,27.825709,-18.759231,-18.759231,23.803575,1.962000
36.003432,10.663765,27.379563,-18.609672,-18.609672,23.433074,1.963000
35.185521,11.878941,27.007125,-18.411923,-18.411923,22.977987,1.964000
34.442449,13.108621,26.703545,-23.629166,-12.685775,22.420508,1.965000
33.772586,14.352400,26.464469,-29.155937,-6.510952,21.734204,1.966000
33.174298,15.610158,26.286021,-32.349694,-2.488212,20.876670,1.967000
32.645964,16.882013,26.164788,-34.677416,0.925563,19.771220,1.968000
32.185993,18.168277,26.097794,-36.498311,4.260258,18.246700,1.969000
31.792833,19.469413,26.082488,-37.971669,8.312974,15.664893,1.970000
31.464985,20.786002,26.116716,-39.185897,12.598786,12.598786,1.971000
31.201009,22.118710,26.198706,-40.196577,13.110685,13.110685,1.972000
30.999530,23.468256,26.327046,-41.041541,13.543434,13.543434,1.973000
30.859244,24.835387,26.500667,-41.747976,13.910541,13.910541,1.974000
30.778916,26.220855,26.718823,-42.336191,14.222101,14.222101,1.975000
30.757385,27.625386,26.981077,-42.821792,14.485882,14.485882,1.976000
30.793563,29.049666,27.287282,-43.217019,14.707992,14.707992,1.977000
30.886433,30.494312,27.637569,-43.531619,14.893315,14.893315,1.978000
31.035049,31.959854,28.032332,-43.773435,15.045804,15.045804,1.979000
31.238530,33.446711,28.472215,-43.948816,15.168686,15.168686,1.980000
31.496059,34.955172,28.958095,-44.062926,15.264611,15.264611,1.981000
31.806877,36.485369,29.491077,-44.119958,15.335765,15.335765,1.982000
32.170278,38.037258,30.072472,-44.123310,15.383953,15.383953,1.983000
32.585604,39.610592,30.703791,-44.075715,15.410661,15.410661,1.984000
33.052238,41.204897,31.386728,-43.979353,15.417115,15.417115,1.985000
33.569595,42.819443,32.123144,-43.835931,15.404317,15.404317,1.986000
34.137118,44.453221,32.915056,-43.646759,15.373084,15.373084,1.987000
34.754265,46.104909,33.764612,-43.412813,15.324075,15.324075,1.988000
35.420500,47.772843,34.674077,-43.134787,15.257820,15.257820,1.989000
36.135287,49.454987,35.645806,-42.813145,15.174737,15.174737,1.990000
36.898071,51.148896,36.682224,-42.448164,15.075160,15.075160,1.991000
37.708275,52.851686,37.785790,-42.039973,14.959350,14.959350,1.992000
38.565278,54.559997,38.958969,-41.588599,14.827517,14.827517,1.993000
39.468406,56.269961,40.204192,-41.094000,14.679836,14.679836,1.994000
40.416916,57.977164,41.523815,-40.556108,14.516459,14.516459,1.995000
41.409978,59.676616,42.920067,-39.974856,14.337533,14.337533,1.996000
42.446659,61.362717,44.395000,-39.350220,14.143210,14.143210,1.997000
43.525902,63.029230,45.950427,-38.682248,13.933658,13.933658,1.998000
44.646510,64.669256,47.587851,-37.971087,13.709071,13.709071,1.999000
45.807120,66.275211,49.308396,-37.217009,13.469676,13.469676,2.000000
47.006184,67.838821,51.112723,-36.420431,13.215733,13.215733,2.001000
48.241945,69.351108,53.000943,-35.581929,12.947540,12.947540,2.002000
49.512410,70.802405,54.972523,-34.702243,12.665423,12.665423,2.003000
50.815332,72.182368,57.026186,-33.782277,12.369733,12.369733,2.004000
52.148177,73.480013,59.159806,-32.823095,12.060832,12.060832,2.005000
53.508102,74.683765,61.370305,-31.825903,11.739076,11.739076,2.006000
54.891931,75.781526,63.653542,-30.792033,11.404800,11.404800,2.007000
56.296130,76.760769,66.004212,-29.722920,11.058297,11.058297,2.008000
57.716781,77.608646,68.415739,-28.620082,10.699800,10.699800,2.009000
59.149566,78.312132,70.880192,-27.485098,10.329465,10.329465,2.010000
60.589745,78.858187,73.388201,-26.319592,9.947352,9.947352,2.011000
62.032146,79.233949,75.928899,-25.125221,9.553423,9.553423,2.012000
63.471153,79.426949,78.489885,-23.903677,9.147529,9.147529,2.013000
64.900705,79.425355,81.057215,-22.656683,8.729419,8.729419,2.014000
66.314299,79.218234,83.615430,-21.386012,8.298740,8.298740,2.015000
67.705007,78.795836,86.147621,-20.093499,7.855059,7.855059,2.016000
69.065496,78.149885,88.635543,-18.781062,7.397874,7.397874,2.017000
70.388063,77.273878,91.059774,-17.450727,6.926646,6.926646,2.018000
71.664684,76.163379,93.399932,-16.104650,6.440819,6.440819,2.019000
72.887071,74.816295,95.634940,-14.745133,5.939862,5.939862,2.020000
74.046748,73.233132,97.743350,-13.374646,5.423291,5.423291,2.021000
75.135138,71.417200,99.703707,-11.995830,4.890712,4.890712,2.022000
